"GEO_ID","NAME","B19301_001E","B19301_001M",
"Geography","Geographic Area Name","Estimate!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1500000US110010040013","Block Group 3; Census Tract 40.01; District of Columbia; District of Columbia","116082","30281",
"1500000US110010040014","Block Group 4; Census Tract 40.01; District of Columbia; District of Columbia","96643","17874",
"1500000US110010040021","Block Group 1; Census Tract 40.02; District of Columbia; District of Columbia","145048","84512",
"1500000US110010040022","Block Group 2; Census Tract 40.02; District of Columbia; District of Columbia","111887","15499",
"1500000US110010040023","Block Group 3; Census Tract 40.02; District of Columbia; District of Columbia","135100","41760",
"1500000US110010041001","Block Group 1; Census Tract 41; District of Columbia; District of Columbia","122457","26368",
"1500000US110010041002","Block Group 2; Census Tract 41; District of Columbia; District of Columbia","172382","58699",
"1500000US110010041003","Block Group 3; Census Tract 41; District of Columbia; District of Columbia","175197","90742",
"1500000US110010042011","Block Group 1; Census Tract 42.01; District of Columbia; District of Columbia","88324","23094",
"1500000US110010042012","Block Group 2; Census Tract 42.01; District of Columbia; District of Columbia","114192","27541",
"1500000US110010042013","Block Group 3; Census Tract 42.01; District of Columbia; District of Columbia","127916","18716",
"1500000US110010042021","Block Group 1; Census Tract 42.02; District of Columbia; District of Columbia","86715","19643",
"1500000US110010042022","Block Group 2; Census Tract 42.02; District of Columbia; District of Columbia","95774","16510",
"1500000US110010043001","Block Group 1; Census Tract 43; District of Columbia; District of Columbia","102188","31512",
"1500000US110010043002","Block Group 2; Census Tract 43; District of Columbia; District of Columbia","78930","15638",
"1500000US110010043003","Block Group 3; Census Tract 43; District of Columbia; District of Columbia","74081","14813",
"1500000US110010043004","Block Group 4; Census Tract 43; District of Columbia; District of Columbia","130315","21827",
"1500000US110010044011","Block Group 1; Census Tract 44.01; District of Columbia; District of Columbia","166606","28965",
"1500000US110010044012","Block Group 2; Census Tract 44.01; District of Columbia; District of Columbia","108545","55194",
"1500000US110010044013","Block Group 3; Census Tract 44.01; District of Columbia; District of Columbia","128575","49278",
"1500000US110010044021","Block Group 1; Census Tract 44.02; District of Columbia; District of Columbia","110070","37756",
"1500000US110010044022","Block Group 2; Census Tract 44.02; District of Columbia; District of Columbia","98691","30208",
"1500000US110010046001","Block Group 1; Census Tract 46; District of Columbia; District of Columbia","81482","13372",
"1500000US110010046002","Block Group 2; Census Tract 46; District of Columbia; District of Columbia","80731","18142",
"1500000US110010047021","Block Group 1; Census Tract 47.02; District of Columbia; District of Columbia","51908","15090",
"1500000US110010047022","Block Group 2; Census Tract 47.02; District of Columbia; District of Columbia","108827","31584",
"1500000US110010047023","Block Group 3; Census Tract 47.02; District of Columbia; District of Columbia","116536","35091",
"1500000US110010047024","Block Group 4; Census Tract 47.02; District of Columbia; District of Columbia","107444","15962",
"1500000US110010047025","Block Group 5; Census Tract 47.02; District of Columbia; District of Columbia","104030","26139",
"1500000US110010047031","Block Group 1; Census Tract 47.03; District of Columbia; District of Columbia","48737","34527",
"1500000US110010047032","Block Group 2; Census Tract 47.03; District of Columbia; District of Columbia","101697","51791",
"1500000US110010047033","Block Group 3; Census Tract 47.03; District of Columbia; District of Columbia","87515","24826",
"1500000US110010047034","Block Group 4; Census Tract 47.03; District of Columbia; District of Columbia","42744","32377",
"1500000US110010047041","Block Group 1; Census Tract 47.04; District of Columbia; District of Columbia","20203","12672",
"1500000US110010047042","Block Group 2; Census Tract 47.04; District of Columbia; District of Columbia","19053","15754",
"1500000US110010048011","Block Group 1; Census Tract 48.01; District of Columbia; District of Columbia","114086","27333",
"1500000US110010048012","Block Group 2; Census Tract 48.01; District of Columbia; District of Columbia","74573","18008",
"1500000US110010048013","Block Group 3; Census Tract 48.01; District of Columbia; District of Columbia","81279","13151",
"1500000US110010048021","Block Group 1; Census Tract 48.02; District of Columbia; District of Columbia","105845","17101",
"1500000US110010048022","Block Group 2; Census Tract 48.02; District of Columbia; District of Columbia","48925","18103",
"1500000US110010049011","Block Group 1; Census Tract 49.01; District of Columbia; District of Columbia","71414","21555",
"1500000US110010049012","Block Group 2; Census Tract 49.01; District of Columbia; District of Columbia","78492","17767",
"1500000US110010049013","Block Group 3; Census Tract 49.01; District of Columbia; District of Columbia","110102","28961",
"1500000US110010049021","Block Group 1; Census Tract 49.02; District of Columbia; District of Columbia","46754","17640",
"1500000US110010049022","Block Group 2; Census Tract 49.02; District of Columbia; District of Columbia","112351","24650",
"1500000US110010049023","Block Group 3; Census Tract 49.02; District of Columbia; District of Columbia","145335","22839",
"1500000US110010050011","Block Group 1; Census Tract 50.01; District of Columbia; District of Columbia","132232","26340",
"1500000US110010050012","Block Group 2; Census Tract 50.01; District of Columbia; District of Columbia","151479","29476",
"1500000US110010050031","Block Group 1; Census Tract 50.03; District of Columbia; District of Columbia","112020","24055",
"1500000US110010050032","Block Group 2; Census Tract 50.03; District of Columbia; District of Columbia","118911","39692",
"1500000US110010050041","Block Group 1; Census Tract 50.04; District of Columbia; District of Columbia","72925","27179",
"1500000US110010050042","Block Group 2; Census Tract 50.04; District of Columbia; District of Columbia","123011","19276",
"1500000US110010050043","Block Group 3; Census Tract 50.04; District of Columbia; District of Columbia","54841","18148",
"1500000US110010052021","Block Group 1; Census Tract 52.02; District of Columbia; District of Columbia","347990","171710",
"1500000US110010052022","Block Group 2; Census Tract 52.02; District of Columbia; District of Columbia","152042","35499",
"1500000US110010052023","Block Group 3; Census Tract 52.02; District of Columbia; District of Columbia","153996","54390",
"1500000US110010052031","Block Group 1; Census Tract 52.03; District of Columbia; District of Columbia","68030","14296",
"1500000US110010052032","Block Group 2; Census Tract 52.03; District of Columbia; District of Columbia","89381","52190",
"1500000US110010052033","Block Group 3; Census Tract 52.03; District of Columbia; District of Columbia","92689","21071",
"1500000US110010053021","Block Group 1; Census Tract 53.02; District of Columbia; District of Columbia","108654","32808",
"1500000US110010053022","Block Group 2; Census Tract 53.02; District of Columbia; District of Columbia","129627","57846",
"1500000US110010053023","Block Group 3; Census Tract 53.02; District of Columbia; District of Columbia","87183","55557",
"1500000US110010053031","Block Group 1; Census Tract 53.03; District of Columbia; District of Columbia","132273","23855",
"1500000US110010053032","Block Group 2; Census Tract 53.03; District of Columbia; District of Columbia","126060","54484",
"1500000US110010053033","Block Group 3; Census Tract 53.03; District of Columbia; District of Columbia","105099","27778",
"1500000US110010055011","Block Group 1; Census Tract 55.01; District of Columbia; District of Columbia","120767","22448",
"1500000US110010055012","Block Group 2; Census Tract 55.01; District of Columbia; District of Columbia","157734","47007",
"1500000US110010055021","Block Group 1; Census Tract 55.02; District of Columbia; District of Columbia","87267","21596",
"1500000US110010055022","Block Group 2; Census Tract 55.02; District of Columbia; District of Columbia","91986","20411",
"1500000US110010055023","Block Group 3; Census Tract 55.02; District of Columbia; District of Columbia","127662","53838",
"1500000US110010055031","Block Group 1; Census Tract 55.03; District of Columbia; District of Columbia","81209","36930",
"1500000US110010055032","Block Group 2; Census Tract 55.03; District of Columbia; District of Columbia","140300","62579",
"1500000US110010056011","Block Group 1; Census Tract 56.01; District of Columbia; District of Columbia","62137","16337",
"1500000US110010056012","Block Group 2; Census Tract 56.01; District of Columbia; District of Columbia","92182","32668",
"1500000US110010056013","Block Group 3; Census Tract 56.01; District of Columbia; District of Columbia","67280","23412",
"1500000US110010056021","Block Group 1; Census Tract 56.02; District of Columbia; District of Columbia","81186","29980",
"1500000US110010056022","Block Group 2; Census Tract 56.02; District of Columbia; District of Columbia","42393","11426",
"1500000US110010056023","Block Group 3; Census Tract 56.02; District of Columbia; District of Columbia","129307","41525",
"1500000US110010058011","Block Group 1; Census Tract 58.01; District of Columbia; District of Columbia","151113","41120",
"1500000US110010058012","Block Group 2; Census Tract 58.01; District of Columbia; District of Columbia","80256","28408",
"1500000US110010058021","Block Group 1; Census Tract 58.02; District of Columbia; District of Columbia","-","**",
"1500000US110010058022","Block Group 2; Census Tract 58.02; District of Columbia; District of Columbia","-","**",
"1500000US110010058023","Block Group 3; Census Tract 58.02; District of Columbia; District of Columbia","-","**",
"1500000US110010058024","Block Group 4; Census Tract 58.02; District of Columbia; District of Columbia","158684","39932",
"1500000US110010058025","Block Group 5; Census Tract 58.02; District of Columbia; District of Columbia","148249","30772",
"1500000US110010059001","Block Group 1; Census Tract 59; District of Columbia; District of Columbia","97424","20743",
"1500000US110010059002","Block Group 2; Census Tract 59; District of Columbia; District of Columbia","100802","23050",
"1500000US110010064001","Block Group 1; Census Tract 64; District of Columbia; District of Columbia","58035","18392",
"1500000US110010064002","Block Group 2; Census Tract 64; District of Columbia; District of Columbia","37275","14680",
"1500000US110010065001","Block Group 1; Census Tract 65; District of Columbia; District of Columbia","88179","21577",
"1500000US110010065002","Block Group 2; Census Tract 65; District of Columbia; District of Columbia","101409","24063",
"1500000US110010066001","Block Group 1; Census Tract 66; District of Columbia; District of Columbia","99801","19051",
