"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1500000US110010043004","Block Group 4; Census Tract 43; District of Columbia; District of Columbia","560","170",
"1500000US110010044011","Block Group 1; Census Tract 44.01; District of Columbia; District of Columbia","1361","283",
"1500000US110010044012","Block Group 2; Census Tract 44.01; District of Columbia; District of Columbia","1551","987",
"1500000US110010044013","Block Group 3; Census Tract 44.01; District of Columbia; District of Columbia","448","134",
"1500000US110010044021","Block Group 1; Census Tract 44.02; District of Columbia; District of Columbia","1217","443",
"1500000US110010044022","Block Group 2; Census Tract 44.02; District of Columbia; District of Columbia","1247","297",
"1500000US110010046001","Block Group 1; Census Tract 46; District of Columbia; District of Columbia","959","243",
"1500000US110010046002","Block Group 2; Census Tract 46; District of Columbia; District of Columbia","2194","546",
"1500000US110010047021","Block Group 1; Census Tract 47.02; District of Columbia; District of Columbia","728","147",
"1500000US110010047022","Block Group 2; Census Tract 47.02; District of Columbia; District of Columbia","509","160",
"1500000US110010047023","Block Group 3; Census Tract 47.02; District of Columbia; District of Columbia","470","152",
"1500000US110010047024","Block Group 4; Census Tract 47.02; District of Columbia; District of Columbia","696","172",
"1500000US110010047025","Block Group 5; Census Tract 47.02; District of Columbia; District of Columbia","1062","719",
"1500000US110010047031","Block Group 1; Census Tract 47.03; District of Columbia; District of Columbia","707","440",
"1500000US110010047032","Block Group 2; Census Tract 47.03; District of Columbia; District of Columbia","660","194",
"1500000US110010047033","Block Group 3; Census Tract 47.03; District of Columbia; District of Columbia","1180","334",
"1500000US110010047034","Block Group 4; Census Tract 47.03; District of Columbia; District of Columbia","522","324",
"1500000US110010047041","Block Group 1; Census Tract 47.04; District of Columbia; District of Columbia","565","232",
"1500000US110010047042","Block Group 2; Census Tract 47.04; District of Columbia; District of Columbia","661","518",
"1500000US110010048011","Block Group 1; Census Tract 48.01; District of Columbia; District of Columbia","431","109",
"1500000US110010048012","Block Group 2; Census Tract 48.01; District of Columbia; District of Columbia","937","242",
"1500000US110010048013","Block Group 3; Census Tract 48.01; District of Columbia; District of Columbia","1484","481",
"1500000US110010048021","Block Group 1; Census Tract 48.02; District of Columbia; District of Columbia","1630","343",
"1500000US110010048022","Block Group 2; Census Tract 48.02; District of Columbia; District of Columbia","1594","739",
"1500000US110010049011","Block Group 1; Census Tract 49.01; District of Columbia; District of Columbia","884","293",
"1500000US110010049012","Block Group 2; Census Tract 49.01; District of Columbia; District of Columbia","1878","427",
